"No.","Time","Source","Destination","Protocol","Length","Info"
"4184","35.359623","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4185","35.359623","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4186","35.359623","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4187","35.359623","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4188","35.360354","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4189","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4190","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4191","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4192","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4193","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4194","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4195","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4196","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4197","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4198","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4199","35.360406","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4200","35.361384","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4201","35.372125","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4202","35.382551","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4203","35.382551","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4204","35.382551","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4205","35.382551","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4206","35.387347","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4207","35.388727","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4208","35.388727","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4209","35.388727","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4210","35.388727","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4211","35.388965","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4212","35.388965","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4213","35.389211","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4214","35.398320","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4215","35.398320","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4216","35.398623","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4217","35.399355","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4218","35.399969","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4219","35.402542","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4220","35.403253","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4221","35.403253","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4222","35.403253","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4223","35.403253","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4224","35.403253","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4225","35.403924","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4226","35.404280","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4227","35.404374","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4228","35.407415","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4229","35.408834","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4230","35.408834","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4231","35.408834","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4232","35.408834","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4233","35.408834","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4234","35.412079","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4235","35.412079","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4236","35.412079","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4237","35.412442","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4238","35.412487","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4239","35.412487","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4240","35.412487","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4241","35.412487","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4242","35.412487","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4243","35.413270","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4244","35.414193","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4245","35.416993","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4246","35.417310","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4247","35.417309","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4248","35.417309","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4249","35.417309","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4250","35.417309","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4251","35.417309","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4252","35.417309","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4253","35.418741","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4254","35.421504","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4255","35.422741","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4256","35.423918","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4257","35.424150","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4258","35.424150","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4259","35.424280","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4260","35.424368","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4261","35.425481","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4262","35.425481","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4263","35.426782","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4264","35.427428","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4265","35.427652","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4266","35.428421","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4267","35.428959","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4268","35.429193","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4269","35.429693","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4270","35.429940","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4271","35.430777","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4272","35.431379","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4273","35.432004","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4274","35.432558","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4275","35.436717","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4276","35.437016","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4277","35.437968","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4278","35.437968","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4279","35.437968","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4280","35.437968","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4281","35.438968","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4282","35.438968","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4283","35.439208","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4284","35.443699","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4285","35.444239","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4286","35.444418","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4287","35.447115","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4288","35.449332","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4289","35.449332","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4290","35.449332","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4291","35.449332","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4292","35.451894","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4293","35.464988","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4294","35.464988","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4295","35.464988","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4296","35.465199","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4297","35.465199","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4298","35.468220","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4299","35.468220","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4300","35.468650","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4301","35.478939","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4302","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4303","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4304","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4305","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4306","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4307","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4308","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4309","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4310","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4311","35.479179","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4312","35.479732","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4313","35.479755","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4314","35.486938","192.168.43.100","114.125.240.13","UDP","89","49825  >  443 Len=47"
"4315","35.496156","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4316","35.497711","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4317","35.497711","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4318","35.503206","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4319","35.503803","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4320","35.504993","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4321","35.505184","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4322","35.505184","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4323","35.506325","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4324","35.506325","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4325","35.507776","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4326","35.508356","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4327","35.508891","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4328","35.509442","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4329","35.509589","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4330","35.509634","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4331","35.510795","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4332","35.510795","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4333","35.512310","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4334","35.512706","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4335","35.513418","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4336","35.513937","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4337","35.514353","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4338","35.514933","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4339","35.515234","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4340","35.515458","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4341","35.515664","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4342","35.519963","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4343","35.521684","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4344","35.522690","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4345","35.523191","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4346","35.523191","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4347","35.524154","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4348","35.524154","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4349","35.524154","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4350","35.524445","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4351","35.525808","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4352","35.526087","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4353","35.526087","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4354","35.526874","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4355","35.527151","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4356","35.527558","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4357","35.528936","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4358","35.530104","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4359","35.530285","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4360","35.530285","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4361","35.531138","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4362","35.531742","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4363","35.531910","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4364","35.532563","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4365","35.540473","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4366","35.540963","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4367","35.542133","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4368","35.542494","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4369","35.542494","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4370","35.543138","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4371","35.551827","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4372","35.554635","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4373","35.556134","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4374","35.557017","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4375","35.557630","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4376","35.557630","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4377","35.557883","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4378","35.558333","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4379","35.561732","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4380","35.562103","192.168.43.100","114.125.240.13","UDP","76","49825  >  443 Len=34"
"4381","35.563140","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4382","35.563687","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4383","35.563866","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4384","35.566617","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4385","35.566617","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4386","35.567771","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4387","35.568174","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4388","35.568888","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4389","35.569416","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4390","35.569416","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4391","35.569969","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4392","35.570850","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4393","35.571490","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4394","35.571866","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4395","35.572484","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4396","35.573121","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4397","35.573463","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4398","35.573678","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4399","35.575122","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4400","35.575122","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4401","35.583939","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4402","35.585774","114.125.240.13","192.168.43.100","UDP","1292","443  >  49825 Len=1250"
"4403","35.586980","114.125.240.13","192.168.43.100","UDP","1085","443  >  49825 Len=1043"
"4404","35.586980","114.125.240.13","192.168.43.100","UDP","68","443  >  49825 Len=26"
"4405","35.589348","192.168.43.100","74.125.24.94","QUIC","1137","Protected Payload (KP0)"
"4406","35.602160","192.168.43.100","114.125.240.13","UDP","75","49825  >  443 Len=33"
"4407","35.640278","74.125.24.94","192.168.43.100","QUIC","112","Protected Payload (KP0)"
"4408","35.641579","192.168.43.100","74.125.24.94","QUIC","91","Protected Payload (KP0)"
"4409","35.643333","74.125.24.94","192.168.43.100","QUIC","67","Protected Payload (KP0)"
"4410","35.675977","192.168.43.100","74.125.24.94","QUIC","75","Protected Payload (KP0)"
"4411","35.753945","74.125.24.94","192.168.43.100","QUIC","67","Protected Payload (KP0)"
"4412","37.958014","192.168.43.100","74.125.68.136","UDP","1292","59722  >  443 Len=1250"
"4413","37.958217","192.168.43.100","74.125.68.136","UDP","151","59722  >  443 Len=109"
"4414","38.034448","74.125.68.136","192.168.43.100","UDP","228","443  >  59722 Len=186"
"4415","38.035321","74.125.68.136","192.168.43.100","UDP","68","443  >  59722 Len=26"
"4416","38.052257","192.168.43.100","74.125.68.136","UDP","75","59722  >  443 Len=33"
"4417","39.884924","192.168.43.100","74.125.24.119","UDP","212","56809  >  443 Len=170"
"4418","39.936116","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4419","39.936472","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4420","39.939158","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4421","39.941121","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4422","39.941121","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4423","39.941121","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4424","39.941121","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4425","39.941922","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4426","39.946116","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4427","39.947333","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4428","39.947700","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4429","39.947700","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4430","39.947700","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4431","39.947700","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4432","39.948204","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4433","39.950195","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4434","39.950195","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4435","39.950195","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4436","39.950195","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4437","39.950195","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4438","39.950937","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4439","39.954721","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4440","39.954721","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4441","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4442","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4443","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4444","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4445","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4446","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4447","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4448","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4449","39.955881","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4450","39.956596","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4451","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4452","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4453","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4454","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4455","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4456","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4457","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4458","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4459","39.965131","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4460","39.965793","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4461","39.987097","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4462","39.987097","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4463","39.987097","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4464","39.987097","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4465","39.987097","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4466","39.987097","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4467","39.988849","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4468","39.988849","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4469","39.988849","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4470","39.988849","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4471","39.988849","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4472","39.989257","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4473","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4474","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4475","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4476","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4477","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4478","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4479","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4480","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4481","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4482","40.004290","74.125.24.119","192.168.43.100","UDP","1292","443  >  56809 Len=1250"
"4483","40.004290","74.125.24.119","192.168.43.100","UDP","120","443  >  56809 Len=78"
"4484","40.004899","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4485","40.005480","192.168.43.100","74.125.24.119","UDP","75","56809  >  443 Len=33"
"4486","42.411557","192.168.43.100","192.168.43.1","DNS","74","Standard query 0x7571 A www.google.com"
"4487","42.515747","192.168.43.1","192.168.43.100","DNS","120","Standard query response 0x7571 A www.google.com CNAME forcesafesearch.google.com A 216.239.38.120"
"4488","42.519997","192.168.43.100","216.239.38.120","QUIC","1292","Client Hello"
